Files already downloaded and verified
Files already downloaded and verified
Saving  mask (task#:0)
Task: 6 Train Epoch: 34 [2560/5000 (50%)]	Loss: 2.320781
Task: 6 Train Epoch: 34 [3840/5000 (75%)]	Loss: 2.302583
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 35 [0/5000 (0%)]	Loss: 2.308953
Task: 6 Train Epoch: 35 [1280/5000 (25%)]	Loss: 2.311434
Task: 6 Train Epoch: 35 [2560/5000 (50%)]	Loss: 2.300775
Task: 6 Train Epoch: 35 [3840/5000 (75%)]	Loss: 2.307865
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 36 [0/5000 (0%)]	Loss: 2.310043
Task: 6 Train Epoch: 36 [1280/5000 (25%)]	Loss: 2.315943
Task: 6 Train Epoch: 36 [2560/5000 (50%)]	Loss: 2.310249
Task: 6 Train Epoch: 36 [3840/5000 (75%)]	Loss: 2.307276
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 37 [0/5000 (0%)]	Loss: 2.310444
Task: 6 Train Epoch: 37 [1280/5000 (25%)]	Loss: 2.283722
Task: 6 Train Epoch: 37 [2560/5000 (50%)]	Loss: 2.306251
Task: 6 Train Epoch: 37 [3840/5000 (75%)]	Loss: 2.302076
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 38 [0/5000 (0%)]	Loss: 2.303041
Task: 6 Train Epoch: 38 [1280/5000 (25%)]	Loss: 2.307988
Task: 6 Train Epoch: 38 [2560/5000 (50%)]	Loss: 2.319809
Task: 6 Train Epoch: 38 [3840/5000 (75%)]	Loss: 2.304443
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 39 [0/5000 (0%)]	Loss: 2.312177
Task: 6 Train Epoch: 39 [1280/5000 (25%)]	Loss: 2.303353
Task: 6 Train Epoch: 39 [2560/5000 (50%)]	Loss: 2.309784
Task: 6 Train Epoch: 39 [3840/5000 (75%)]	Loss: 2.304469
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 40 [0/5000 (0%)]	Loss: 2.291531
Task: 6 Train Epoch: 40 [1280/5000 (25%)]	Loss: 2.311186
Task: 6 Train Epoch: 40 [2560/5000 (50%)]	Loss: 2.311493
Task: 6 Train Epoch: 40 [3840/5000 (75%)]	Loss: 2.309488
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 41 [0/5000 (0%)]	Loss: 2.305657
Task: 6 Train Epoch: 41 [1280/5000 (25%)]	Loss: 2.305074
Task: 6 Train Epoch: 41 [2560/5000 (50%)]	Loss: 2.302881
Task: 6 Train Epoch: 41 [3840/5000 (75%)]	Loss: 2.315570
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 42 [0/5000 (0%)]	Loss: 2.309978
Task: 6 Train Epoch: 42 [1280/5000 (25%)]	Loss: 2.297822
Task: 6 Train Epoch: 42 [2560/5000 (50%)]	Loss: 2.309549
Task: 6 Train Epoch: 42 [3840/5000 (75%)]	Loss: 2.311388
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 43 [0/5000 (0%)]	Loss: 2.301744
Task: 6 Train Epoch: 43 [1280/5000 (25%)]	Loss: 2.314310
Task: 6 Train Epoch: 43 [2560/5000 (50%)]	Loss: 2.296919
Task: 6 Train Epoch: 43 [3840/5000 (75%)]	Loss: 2.304070
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 44 [0/5000 (0%)]	Loss: 2.303363
Task: 6 Train Epoch: 44 [1280/5000 (25%)]	Loss: 2.306182
Task: 6 Train Epoch: 44 [2560/5000 (50%)]	Loss: 2.304376
Task: 6 Train Epoch: 44 [3840/5000 (75%)]	Loss: 2.307459
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 45 [0/5000 (0%)]	Loss: 2.303829
Task: 6 Train Epoch: 45 [1280/5000 (25%)]	Loss: 2.308095
Task: 6 Train Epoch: 45 [2560/5000 (50%)]	Loss: 2.309897
Task: 6 Train Epoch: 45 [3840/5000 (75%)]	Loss: 2.306424
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 46 [0/5000 (0%)]	Loss: 2.296853
Task: 6 Train Epoch: 46 [1280/5000 (25%)]	Loss: 2.317936
Task: 6 Train Epoch: 46 [2560/5000 (50%)]	Loss: 2.305886
Task: 6 Train Epoch: 46 [3840/5000 (75%)]	Loss: 2.302885
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 47 [0/5000 (0%)]	Loss: 2.299151
Task: 6 Train Epoch: 47 [1280/5000 (25%)]	Loss: 2.317439
Task: 6 Train Epoch: 47 [2560/5000 (50%)]	Loss: 2.315884
Task: 6 Train Epoch: 47 [3840/5000 (75%)]	Loss: 2.302079
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 48 [0/5000 (0%)]	Loss: 2.303415
Task: 6 Train Epoch: 48 [1280/5000 (25%)]	Loss: 2.296807
Task: 6 Train Epoch: 48 [2560/5000 (50%)]	Loss: 2.312284
Task: 6 Train Epoch: 48 [3840/5000 (75%)]	Loss: 2.303744
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 49 [0/5000 (0%)]	Loss: 2.313260
Task: 6 Train Epoch: 49 [1280/5000 (25%)]	Loss: 2.321121
Task: 6 Train Epoch: 49 [2560/5000 (50%)]	Loss: 2.311372
Task: 6 Train Epoch: 49 [3840/5000 (75%)]	Loss: 2.306399
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 50 [0/5000 (0%)]	Loss: 2.306426
Task: 6 Train Epoch: 50 [1280/5000 (25%)]	Loss: 2.304012
Task: 6 Train Epoch: 50 [2560/5000 (50%)]	Loss: 2.301669
Task: 6 Train Epoch: 50 [3840/5000 (75%)]	Loss: 2.305634
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 51 [0/5000 (0%)]	Loss: 2.303305
Task: 6 Train Epoch: 51 [1280/5000 (25%)]	Loss: 2.287232
Task: 6 Train Epoch: 51 [2560/5000 (50%)]	Loss: 2.305266
Task: 6 Train Epoch: 51 [3840/5000 (75%)]	Loss: 2.314693
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 52 [0/5000 (0%)]	Loss: 2.302327
Task: 6 Train Epoch: 52 [1280/5000 (25%)]	Loss: 2.305941
Task: 6 Train Epoch: 52 [2560/5000 (50%)]	Loss: 2.318156
Task: 6 Train Epoch: 52 [3840/5000 (75%)]	Loss: 2.300592
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 53 [0/5000 (0%)]	Loss: 2.308165
Task: 6 Train Epoch: 53 [1280/5000 (25%)]	Loss: 2.308910
Task: 6 Train Epoch: 53 [2560/5000 (50%)]	Loss: 2.311852
Task: 6 Train Epoch: 53 [3840/5000 (75%)]	Loss: 2.311868
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 54 [0/5000 (0%)]	Loss: 2.315917
Task: 6 Train Epoch: 54 [1280/5000 (25%)]	Loss: 2.340947
Task: 6 Train Epoch: 54 [2560/5000 (50%)]	Loss: 2.305083
Task: 6 Train Epoch: 54 [3840/5000 (75%)]	Loss: 2.296665
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 55 [0/5000 (0%)]	Loss: 2.314997
Task: 6 Train Epoch: 55 [1280/5000 (25%)]	Loss: 2.318233
Task: 6 Train Epoch: 55 [2560/5000 (50%)]	Loss: 2.304599
Task: 6 Train Epoch: 55 [3840/5000 (75%)]	Loss: 2.305823
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 56 [0/5000 (0%)]	Loss: 2.304615
Task: 6 Train Epoch: 56 [1280/5000 (25%)]	Loss: 2.312029
Task: 6 Train Epoch: 56 [2560/5000 (50%)]	Loss: 2.308373
Task: 6 Train Epoch: 56 [3840/5000 (75%)]	Loss: 2.305131
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 57 [0/5000 (0%)]	Loss: 2.302474
Task: 6 Train Epoch: 57 [1280/5000 (25%)]	Loss: 2.298815
Task: 6 Train Epoch: 57 [2560/5000 (50%)]	Loss: 2.313036
Task: 6 Train Epoch: 57 [3840/5000 (75%)]	Loss: 2.302833
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 58 [0/5000 (0%)]	Loss: 2.303031
Task: 6 Train Epoch: 58 [1280/5000 (25%)]	Loss: 2.295767
Task: 6 Train Epoch: 58 [2560/5000 (50%)]	Loss: 2.302325
Task: 6 Train Epoch: 58 [3840/5000 (75%)]	Loss: 2.307721
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 59 [0/5000 (0%)]	Loss: 2.309374
Task: 6 Train Epoch: 59 [1280/5000 (25%)]	Loss: 2.318678
Task: 6 Train Epoch: 59 [2560/5000 (50%)]	Loss: 2.297524
Task: 6 Train Epoch: 59 [3840/5000 (75%)]	Loss: 2.309004
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 60 [0/5000 (0%)]	Loss: 2.298610
Task: 6 Train Epoch: 60 [1280/5000 (25%)]	Loss: 2.307231
Task: 6 Train Epoch: 60 [2560/5000 (50%)]	Loss: 2.299960
Task: 6 Train Epoch: 60 [3840/5000 (75%)]	Loss: 2.306400
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 61 [0/5000 (0%)]	Loss: 2.301360
Task: 6 Train Epoch: 61 [1280/5000 (25%)]	Loss: 2.299927
Task: 6 Train Epoch: 61 [2560/5000 (50%)]	Loss: 2.307209
Task: 6 Train Epoch: 61 [3840/5000 (75%)]	Loss: 2.305329
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 62 [0/5000 (0%)]	Loss: 2.305918
Task: 6 Train Epoch: 62 [1280/5000 (25%)]	Loss: 2.304733
Task: 6 Train Epoch: 62 [2560/5000 (50%)]	Loss: 2.303370
Task: 6 Train Epoch: 62 [3840/5000 (75%)]	Loss: 2.303460
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 63 [0/5000 (0%)]	Loss: 2.303617
Task: 6 Train Epoch: 63 [1280/5000 (25%)]	Loss: 2.304190
Task: 6 Train Epoch: 63 [2560/5000 (50%)]	Loss: 2.301453
Task: 6 Train Epoch: 63 [3840/5000 (75%)]	Loss: 2.302893
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 64 [0/5000 (0%)]	Loss: 2.304565
Task: 6 Train Epoch: 64 [1280/5000 (25%)]	Loss: 2.303728
Task: 6 Train Epoch: 64 [2560/5000 (50%)]	Loss: 2.303449
Task: 6 Train Epoch: 64 [3840/5000 (75%)]	Loss: 2.302750
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 65 [0/5000 (0%)]	Loss: 2.302203
Task: 6 Train Epoch: 65 [1280/5000 (25%)]	Loss: 2.301976
Task: 6 Train Epoch: 65 [2560/5000 (50%)]	Loss: 2.300465
Task: 6 Train Epoch: 65 [3840/5000 (75%)]	Loss: 2.304418
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 66 [0/5000 (0%)]	Loss: 2.303974
Task: 6 Train Epoch: 66 [1280/5000 (25%)]	Loss: 2.303370
Task: 6 Train Epoch: 66 [2560/5000 (50%)]	Loss: 2.303925
Task: 6 Train Epoch: 66 [3840/5000 (75%)]	Loss: 2.302731
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 67 [0/5000 (0%)]	Loss: 2.302224
Task: 6 Train Epoch: 67 [1280/5000 (25%)]	Loss: 2.303267
Task: 6 Train Epoch: 67 [2560/5000 (50%)]	Loss: 2.303549
Task: 6 Train Epoch: 67 [3840/5000 (75%)]	Loss: 2.302145
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 68 [0/5000 (0%)]	Loss: 2.302983
Task: 6 Train Epoch: 68 [1280/5000 (25%)]	Loss: 2.301832
Task: 6 Train Epoch: 68 [2560/5000 (50%)]	Loss: 2.303338
Task: 6 Train Epoch: 68 [3840/5000 (75%)]	Loss: 2.303252
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 69 [0/5000 (0%)]	Loss: 2.302739
Task: 6 Train Epoch: 69 [1280/5000 (25%)]	Loss: 2.302737
Task: 6 Train Epoch: 69 [2560/5000 (50%)]	Loss: 2.301672
Task: 6 Train Epoch: 69 [3840/5000 (75%)]	Loss: 2.305762
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 70 [0/5000 (0%)]	Loss: 2.304084
Task: 6 Train Epoch: 70 [1280/5000 (25%)]	Loss: 2.302284
Task: 6 Train Epoch: 70 [2560/5000 (50%)]	Loss: 2.304662
Task: 6 Train Epoch: 70 [3840/5000 (75%)]	Loss: 2.302705
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 71 [0/5000 (0%)]	Loss: 2.302644
Task: 6 Train Epoch: 71 [1280/5000 (25%)]	Loss: 2.301777
Task: 6 Train Epoch: 71 [2560/5000 (50%)]	Loss: 2.302709
Task: 6 Train Epoch: 71 [3840/5000 (75%)]	Loss: 2.304193
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 72 [0/5000 (0%)]	Loss: 2.302991
Task: 6 Train Epoch: 72 [1280/5000 (25%)]	Loss: 2.301647
Task: 6 Train Epoch: 72 [2560/5000 (50%)]	Loss: 2.305787
Task: 6 Train Epoch: 72 [3840/5000 (75%)]	Loss: 2.302849
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 73 [0/5000 (0%)]	Loss: 2.302901
Task: 6 Train Epoch: 73 [1280/5000 (25%)]	Loss: 2.302525
Task: 6 Train Epoch: 73 [2560/5000 (50%)]	Loss: 2.304013
Task: 6 Train Epoch: 73 [3840/5000 (75%)]	Loss: 2.304786
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 74 [0/5000 (0%)]	Loss: 2.304651
Task: 6 Train Epoch: 74 [1280/5000 (25%)]	Loss: 2.302154
Task: 6 Train Epoch: 74 [2560/5000 (50%)]	Loss: 2.302137
Task: 6 Train Epoch: 74 [3840/5000 (75%)]	Loss: 2.302597
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 75 [0/5000 (0%)]	Loss: 2.303205
Task: 6 Train Epoch: 75 [1280/5000 (25%)]	Loss: 2.302151
Task: 6 Train Epoch: 75 [2560/5000 (50%)]	Loss: 2.304278
Task: 6 Train Epoch: 75 [3840/5000 (75%)]	Loss: 2.301738
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 76 [0/5000 (0%)]	Loss: 2.304188
Task: 6 Train Epoch: 76 [1280/5000 (25%)]	Loss: 2.302559
Task: 6 Train Epoch: 76 [2560/5000 (50%)]	Loss: 2.301569
Task: 6 Train Epoch: 76 [3840/5000 (75%)]	Loss: 2.303728
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 77 [0/5000 (0%)]	Loss: 2.301082
Task: 6 Train Epoch: 77 [1280/5000 (25%)]	Loss: 2.306578
Task: 6 Train Epoch: 77 [2560/5000 (50%)]	Loss: 2.302088
Task: 6 Train Epoch: 77 [3840/5000 (75%)]	Loss: 2.304817
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 78 [0/5000 (0%)]	Loss: 2.303792
Task: 6 Train Epoch: 78 [1280/5000 (25%)]	Loss: 2.301624
Task: 6 Train Epoch: 78 [2560/5000 (50%)]	Loss: 2.304303
Task: 6 Train Epoch: 78 [3840/5000 (75%)]	Loss: 2.302792
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 79 [0/5000 (0%)]	Loss: 2.302017
Task: 6 Train Epoch: 79 [1280/5000 (25%)]	Loss: 2.302870
Task: 6 Train Epoch: 79 [2560/5000 (50%)]	Loss: 2.302850
Task: 6 Train Epoch: 79 [3840/5000 (75%)]	Loss: 2.302024
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 80 [0/5000 (0%)]	Loss: 2.300332
Task: 6 Train Epoch: 80 [1280/5000 (25%)]	Loss: 2.301925
Task: 6 Train Epoch: 80 [2560/5000 (50%)]	Loss: 2.304146
Task: 6 Train Epoch: 80 [3840/5000 (75%)]	Loss: 2.301791
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 81 [0/5000 (0%)]	Loss: 2.303432
Task: 6 Train Epoch: 81 [1280/5000 (25%)]	Loss: 2.303421
Task: 6 Train Epoch: 81 [2560/5000 (50%)]	Loss: 2.302547
Task: 6 Train Epoch: 81 [3840/5000 (75%)]	Loss: 2.302745
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 82 [0/5000 (0%)]	Loss: 2.303170
Task: 6 Train Epoch: 82 [1280/5000 (25%)]	Loss: 2.303096
Task: 6 Train Epoch: 82 [2560/5000 (50%)]	Loss: 2.302562
Task: 6 Train Epoch: 82 [3840/5000 (75%)]	Loss: 2.303278
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 83 [0/5000 (0%)]	Loss: 2.303677
Task: 6 Train Epoch: 83 [1280/5000 (25%)]	Loss: 2.302567
Task: 6 Train Epoch: 83 [2560/5000 (50%)]	Loss: 2.302329
Task: 6 Train Epoch: 83 [3840/5000 (75%)]	Loss: 2.304278
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 84 [0/5000 (0%)]	Loss: 2.303181
Task: 6 Train Epoch: 84 [1280/5000 (25%)]	Loss: 2.303603
Task: 6 Train Epoch: 84 [2560/5000 (50%)]	Loss: 2.303895
Task: 6 Train Epoch: 84 [3840/5000 (75%)]	Loss: 2.301902
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 85 [0/5000 (0%)]	Loss: 2.301222
Task: 6 Train Epoch: 85 [1280/5000 (25%)]	Loss: 2.302036
Task: 6 Train Epoch: 85 [2560/5000 (50%)]	Loss: 2.302359
Task: 6 Train Epoch: 85 [3840/5000 (75%)]	Loss: 2.301950
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 86 [0/5000 (0%)]	Loss: 2.304290
Task: 6 Train Epoch: 86 [1280/5000 (25%)]	Loss: 2.303494
Task: 6 Train Epoch: 86 [2560/5000 (50%)]	Loss: 2.303625
Task: 6 Train Epoch: 86 [3840/5000 (75%)]	Loss: 2.304224
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 87 [0/5000 (0%)]	Loss: 2.303370
Task: 6 Train Epoch: 87 [1280/5000 (25%)]	Loss: 2.303318
Task: 6 Train Epoch: 87 [2560/5000 (50%)]	Loss: 2.305914
Task: 6 Train Epoch: 87 [3840/5000 (75%)]	Loss: 2.302921
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 88 [0/5000 (0%)]	Loss: 2.302725
Task: 6 Train Epoch: 88 [1280/5000 (25%)]	Loss: 2.301630
Task: 6 Train Epoch: 88 [2560/5000 (50%)]	Loss: 2.300610
Task: 6 Train Epoch: 88 [3840/5000 (75%)]	Loss: 2.303775
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 89 [0/5000 (0%)]	Loss: 2.302889
Task: 6 Train Epoch: 89 [1280/5000 (25%)]	Loss: 2.301773
Task: 6 Train Epoch: 89 [2560/5000 (50%)]	Loss: 2.299713
Task: 6 Train Epoch: 89 [3840/5000 (75%)]	Loss: 2.304799
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 90 [0/5000 (0%)]	Loss: 2.301517
Task: 6 Train Epoch: 90 [1280/5000 (25%)]	Loss: 2.301579
Task: 6 Train Epoch: 90 [2560/5000 (50%)]	Loss: 2.305026
Task: 6 Train Epoch: 90 [3840/5000 (75%)]	Loss: 2.301860
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 91 [0/5000 (0%)]	Loss: 2.302305
Task: 6 Train Epoch: 91 [1280/5000 (25%)]	Loss: 2.305029
Task: 6 Train Epoch: 91 [2560/5000 (50%)]	Loss: 2.302561
Task: 6 Train Epoch: 91 [3840/5000 (75%)]	Loss: 2.301264
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 92 [0/5000 (0%)]	Loss: 2.302914
Task: 6 Train Epoch: 92 [1280/5000 (25%)]	Loss: 2.305512
Task: 6 Train Epoch: 92 [2560/5000 (50%)]	Loss: 2.303163
Task: 6 Train Epoch: 92 [3840/5000 (75%)]	Loss: 2.300829
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 93 [0/5000 (0%)]	Loss: 2.301785
Task: 6 Train Epoch: 93 [1280/5000 (25%)]	Loss: 2.301894
Task: 6 Train Epoch: 93 [2560/5000 (50%)]	Loss: 2.302040
Task: 6 Train Epoch: 93 [3840/5000 (75%)]	Loss: 2.304867
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 94 [0/5000 (0%)]	Loss: 2.303675
Task: 6 Train Epoch: 94 [1280/5000 (25%)]	Loss: 2.304951
Task: 6 Train Epoch: 94 [2560/5000 (50%)]	Loss: 2.302156
Task: 6 Train Epoch: 94 [3840/5000 (75%)]	Loss: 2.303075
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 95 [0/5000 (0%)]	Loss: 2.300524
Task: 6 Train Epoch: 95 [1280/5000 (25%)]	Loss: 2.302188
Task: 6 Train Epoch: 95 [2560/5000 (50%)]	Loss: 2.301897
Task: 6 Train Epoch: 95 [3840/5000 (75%)]	Loss: 2.303643
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 96 [0/5000 (0%)]	Loss: 2.303276
Task: 6 Train Epoch: 96 [1280/5000 (25%)]	Loss: 2.302653
Task: 6 Train Epoch: 96 [2560/5000 (50%)]	Loss: 2.304051
Task: 6 Train Epoch: 96 [3840/5000 (75%)]	Loss: 2.302811
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 97 [0/5000 (0%)]	Loss: 2.303738
Task: 6 Train Epoch: 97 [1280/5000 (25%)]	Loss: 2.302310
Task: 6 Train Epoch: 97 [2560/5000 (50%)]	Loss: 2.302954
Task: 6 Train Epoch: 97 [3840/5000 (75%)]	Loss: 2.306016
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 98 [0/5000 (0%)]	Loss: 2.302229
Task: 6 Train Epoch: 98 [1280/5000 (25%)]	Loss: 2.303995
Task: 6 Train Epoch: 98 [2560/5000 (50%)]	Loss: 2.300434
Task: 6 Train Epoch: 98 [3840/5000 (75%)]	Loss: 2.303422
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 6 Train Epoch: 99 [0/5000 (0%)]	Loss: 2.301241
Task: 6 Train Epoch: 99 [1280/5000 (25%)]	Loss: 2.303953
Task: 6 Train Epoch: 99 [2560/5000 (50%)]	Loss: 2.303154
Task: 6 Train Epoch: 99 [3840/5000 (75%)]	Loss: 2.303413
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Saving head (task#: 6)
Computing MAS
Loading head (task#:0)
Loading mask (task#:0)
Files already downloaded and verified
Files already downloaded and verified
Task: 0   Test set: Avg. loss: 0.0011, Accuracy: 802/1000(80%)

Trained Task:6, Loaded task:0, Accuracy:80.2%
Loading head (task#:1)
Loading mask (task#:1)
Files already downloaded and verified
Files already downloaded and verified
Task: 1   Test set: Avg. loss: 0.0011, Accuracy: 639/1000(64%)

Trained Task:6, Loaded task:1, Accuracy:63.9%
Loading head (task#:2)
Loading mask (task#:2)
Files already downloaded and verified
Files already downloaded and verified
Task: 2   Test set: Avg. loss: 0.0009, Accuracy: 692/1000(69%)

Trained Task:6, Loaded task:2, Accuracy:69.2%
Loading head (task#:3)
Loading mask (task#:3)
Files already downloaded and verified
Files already downloaded and verified
Task: 3   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Trained Task:6, Loaded task:3, Accuracy:10.0%
Loading head (task#:4)
Loading mask (task#:4)
Files already downloaded and verified
Files already downloaded and verified
Task: 4   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Trained Task:6, Loaded task:4, Accuracy:10.0%
Loading head (task#:5)
Loading mask (task#:5)
Files already downloaded and verified
Files already downloaded and verified
Task: 5   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Trained Task:6, Loaded task:5, Accuracy:10.0%
Loading head (task#:6)
Loading mask (task#:6)
Files already downloaded and verified
Files already downloaded and verified
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Trained Task:6, Loaded task:6, Accuracy:10.0%
Files already downloaded and verified
Files already downloaded and verified
Layer        : conv1_layer.2.weight
Sum Omega    : 58633.7734375
Max Fisher   : 0.3729754388332367
Max Omega    : 56.33026123046875
Max Relevance: 0.0
Mask active  : 16384.0/16384

Layer        : conv2_layer.2.weight
Sum Omega    : 42033.83984375
Max Fisher   : 0.3122948110103607
Max Omega    : 15.147443771362305
Max Relevance: 0.1730550080537796
Mask active  : 4096.0/8192

Layer        : fc1_layer.0.weight
Sum Omega    : 66581.609375
Max Fisher   : 0.026129290461540222
Max Omega    : 1.3289564847946167
Max Relevance: 0.01635369099676609
Mask active  : 1024.0/1024

Saving  mask (task#:7)
Task: 7 Train Epoch: 0 [0/5000 (0%)]	Loss: 2.300783
