Files already downloaded and verified
Files already downloaded and verified
Saving  mask (task#:0)
Task: 5 Train Epoch: 20 [2560/5000 (50%)]	Loss: 0.530874
Task: 5 Train Epoch: 20 [3840/5000 (75%)]	Loss: 0.578714

Task: 5   Test set: Avg. loss: 0.0009, Accuracy: 719/1000(72%)

Task: 5 Train Epoch: 21 [0/5000 (0%)]	Loss: 0.542948
Task: 5 Train Epoch: 21 [1280/5000 (25%)]	Loss: 0.617156
Task: 5 Train Epoch: 21 [2560/5000 (50%)]	Loss: 0.568219
Task: 5 Train Epoch: 21 [3840/5000 (75%)]	Loss: 0.404097

Task: 5   Test set: Avg. loss: 0.0009, Accuracy: 739/1000(74%)

Task: 5 Train Epoch: 22 [0/5000 (0%)]	Loss: 0.432321
Task: 5 Train Epoch: 22 [1280/5000 (25%)]	Loss: 0.308753
Task: 5 Train Epoch: 22 [2560/5000 (50%)]	Loss: 0.492895
Task: 5 Train Epoch: 22 [3840/5000 (75%)]	Loss: 0.560884

Task: 5   Test set: Avg. loss: 0.0009, Accuracy: 733/1000(73%)

Task: 5 Train Epoch: 23 [0/5000 (0%)]	Loss: 0.513971
Task: 5 Train Epoch: 23 [1280/5000 (25%)]	Loss: 0.476961
Task: 5 Train Epoch: 23 [2560/5000 (50%)]	Loss: 0.446633
Task: 5 Train Epoch: 23 [3840/5000 (75%)]	Loss: 0.546427

Task: 5   Test set: Avg. loss: 0.0009, Accuracy: 723/1000(72%)

Task: 5 Train Epoch: 24 [0/5000 (0%)]	Loss: 0.531646
Task: 5 Train Epoch: 24 [1280/5000 (25%)]	Loss: 0.584090
Task: 5 Train Epoch: 24 [2560/5000 (50%)]	Loss: 0.456653
Task: 5 Train Epoch: 24 [3840/5000 (75%)]	Loss: 0.471333

Task: 5   Test set: Avg. loss: 0.0009, Accuracy: 722/1000(72%)

Task: 5 Train Epoch: 25 [0/5000 (0%)]	Loss: 0.521484
Task: 5 Train Epoch: 25 [1280/5000 (25%)]	Loss: 0.389189
Task: 5 Train Epoch: 25 [2560/5000 (50%)]	Loss: 0.556377
Task: 5 Train Epoch: 25 [3840/5000 (75%)]	Loss: 0.451613

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 714/1000(71%)

Task: 5 Train Epoch: 26 [0/5000 (0%)]	Loss: 0.569224
Task: 5 Train Epoch: 26 [1280/5000 (25%)]	Loss: 0.581230
Task: 5 Train Epoch: 26 [2560/5000 (50%)]	Loss: 0.468267
Task: 5 Train Epoch: 26 [3840/5000 (75%)]	Loss: 0.509732

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 721/1000(72%)

Task: 5 Train Epoch: 27 [0/5000 (0%)]	Loss: 0.567565
Task: 5 Train Epoch: 27 [1280/5000 (25%)]	Loss: 0.400235
Task: 5 Train Epoch: 27 [2560/5000 (50%)]	Loss: 0.507278
Task: 5 Train Epoch: 27 [3840/5000 (75%)]	Loss: 0.437317

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 715/1000(72%)

Task: 5 Train Epoch: 28 [0/5000 (0%)]	Loss: 0.558097
Task: 5 Train Epoch: 28 [1280/5000 (25%)]	Loss: 0.672834
Task: 5 Train Epoch: 28 [2560/5000 (50%)]	Loss: 0.610467
Task: 5 Train Epoch: 28 [3840/5000 (75%)]	Loss: 0.513566

Task: 5   Test set: Avg. loss: 0.0009, Accuracy: 733/1000(73%)

Task: 5 Train Epoch: 29 [0/5000 (0%)]	Loss: 0.327404
Task: 5 Train Epoch: 29 [1280/5000 (25%)]	Loss: 0.460848
Task: 5 Train Epoch: 29 [2560/5000 (50%)]	Loss: 0.383133
Task: 5 Train Epoch: 29 [3840/5000 (75%)]	Loss: 0.381685

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 737/1000(74%)

Task: 5 Train Epoch: 30 [0/5000 (0%)]	Loss: 0.472880
Task: 5 Train Epoch: 30 [1280/5000 (25%)]	Loss: 0.481855
Task: 5 Train Epoch: 30 [2560/5000 (50%)]	Loss: 0.570687
Task: 5 Train Epoch: 30 [3840/5000 (75%)]	Loss: 0.414594

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 732/1000(73%)

Task: 5 Train Epoch: 31 [0/5000 (0%)]	Loss: 0.473939
Task: 5 Train Epoch: 31 [1280/5000 (25%)]	Loss: 0.490193
Task: 5 Train Epoch: 31 [2560/5000 (50%)]	Loss: 0.487612
Task: 5 Train Epoch: 31 [3840/5000 (75%)]	Loss: 0.727984

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 724/1000(72%)

Task: 5 Train Epoch: 32 [0/5000 (0%)]	Loss: 0.548210
Task: 5 Train Epoch: 32 [1280/5000 (25%)]	Loss: 0.467835
Task: 5 Train Epoch: 32 [2560/5000 (50%)]	Loss: 0.454237
Task: 5 Train Epoch: 32 [3840/5000 (75%)]	Loss: 0.326951

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 722/1000(72%)

Task: 5 Train Epoch: 33 [0/5000 (0%)]	Loss: 0.583967
Task: 5 Train Epoch: 33 [1280/5000 (25%)]	Loss: 0.494340
Task: 5 Train Epoch: 33 [2560/5000 (50%)]	Loss: 0.461770
Task: 5 Train Epoch: 33 [3840/5000 (75%)]	Loss: 0.457164

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 740/1000(74%)

Task: 5 Train Epoch: 34 [0/5000 (0%)]	Loss: 0.547648
Task: 5 Train Epoch: 34 [1280/5000 (25%)]	Loss: 0.433760
Task: 5 Train Epoch: 34 [2560/5000 (50%)]	Loss: 0.386658
Task: 5 Train Epoch: 34 [3840/5000 (75%)]	Loss: 0.427699

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 736/1000(74%)

Task: 5 Train Epoch: 35 [0/5000 (0%)]	Loss: 0.454364
Task: 5 Train Epoch: 35 [1280/5000 (25%)]	Loss: 0.426576
Task: 5 Train Epoch: 35 [2560/5000 (50%)]	Loss: 0.443314
Task: 5 Train Epoch: 35 [3840/5000 (75%)]	Loss: 0.374871

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 740/1000(74%)

Task: 5 Train Epoch: 36 [0/5000 (0%)]	Loss: 0.482978
Task: 5 Train Epoch: 36 [1280/5000 (25%)]	Loss: 0.362433
Task: 5 Train Epoch: 36 [2560/5000 (50%)]	Loss: 0.356605
Task: 5 Train Epoch: 36 [3840/5000 (75%)]	Loss: 0.375669

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 740/1000(74%)

Task: 5 Train Epoch: 37 [0/5000 (0%)]	Loss: 0.399628
Task: 5 Train Epoch: 37 [1280/5000 (25%)]	Loss: 0.357678
Task: 5 Train Epoch: 37 [2560/5000 (50%)]	Loss: 0.323062
Task: 5 Train Epoch: 37 [3840/5000 (75%)]	Loss: 0.250615

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 739/1000(74%)

Task: 5 Train Epoch: 38 [0/5000 (0%)]	Loss: 0.384488
Task: 5 Train Epoch: 38 [1280/5000 (25%)]	Loss: 0.334378
Task: 5 Train Epoch: 38 [2560/5000 (50%)]	Loss: 0.280087
Task: 5 Train Epoch: 38 [3840/5000 (75%)]	Loss: 0.311579

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 747/1000(75%)

Task: 5 Train Epoch: 39 [0/5000 (0%)]	Loss: 0.364092
Task: 5 Train Epoch: 39 [1280/5000 (25%)]	Loss: 0.452660
Task: 5 Train Epoch: 39 [2560/5000 (50%)]	Loss: 0.421701
Task: 5 Train Epoch: 39 [3840/5000 (75%)]	Loss: 0.360873

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 724/1000(72%)

Task: 5 Train Epoch: 40 [0/5000 (0%)]	Loss: 0.439375
Task: 5 Train Epoch: 40 [1280/5000 (25%)]	Loss: 0.424179
Task: 5 Train Epoch: 40 [2560/5000 (50%)]	Loss: 0.429739
Task: 5 Train Epoch: 40 [3840/5000 (75%)]	Loss: 0.392150

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 714/1000(71%)

Task: 5 Train Epoch: 41 [0/5000 (0%)]	Loss: 0.762213
Task: 5 Train Epoch: 41 [1280/5000 (25%)]	Loss: 0.599111
Task: 5 Train Epoch: 41 [2560/5000 (50%)]	Loss: 0.439884
Task: 5 Train Epoch: 41 [3840/5000 (75%)]	Loss: 0.433851

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 733/1000(73%)

Task: 5 Train Epoch: 42 [0/5000 (0%)]	Loss: 0.473816
Task: 5 Train Epoch: 42 [1280/5000 (25%)]	Loss: 0.591753
Task: 5 Train Epoch: 42 [2560/5000 (50%)]	Loss: 0.419429
Task: 5 Train Epoch: 42 [3840/5000 (75%)]	Loss: 0.374167

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 734/1000(73%)

Task: 5 Train Epoch: 43 [0/5000 (0%)]	Loss: 0.435083
Task: 5 Train Epoch: 43 [1280/5000 (25%)]	Loss: 0.486009
Task: 5 Train Epoch: 43 [2560/5000 (50%)]	Loss: 0.382319
Task: 5 Train Epoch: 43 [3840/5000 (75%)]	Loss: 0.363358

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 744/1000(74%)

Task: 5 Train Epoch: 44 [0/5000 (0%)]	Loss: 0.350436
Task: 5 Train Epoch: 44 [1280/5000 (25%)]	Loss: 0.276706
Task: 5 Train Epoch: 44 [2560/5000 (50%)]	Loss: 0.374498
Task: 5 Train Epoch: 44 [3840/5000 (75%)]	Loss: 0.350523

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 751/1000(75%)

Task: 5 Train Epoch: 45 [0/5000 (0%)]	Loss: 0.378419
Task: 5 Train Epoch: 45 [1280/5000 (25%)]	Loss: 0.347735
Task: 5 Train Epoch: 45 [2560/5000 (50%)]	Loss: 0.337507
Task: 5 Train Epoch: 45 [3840/5000 (75%)]	Loss: 0.334814

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 731/1000(73%)

Task: 5 Train Epoch: 46 [0/5000 (0%)]	Loss: 0.426789
Task: 5 Train Epoch: 46 [1280/5000 (25%)]	Loss: 0.268837
Task: 5 Train Epoch: 46 [2560/5000 (50%)]	Loss: 0.326631
Task: 5 Train Epoch: 46 [3840/5000 (75%)]	Loss: 0.354455

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 737/1000(74%)

Task: 5 Train Epoch: 47 [0/5000 (0%)]	Loss: 0.499109
Task: 5 Train Epoch: 47 [1280/5000 (25%)]	Loss: 0.580076
Task: 5 Train Epoch: 47 [2560/5000 (50%)]	Loss: 0.437688
Task: 5 Train Epoch: 47 [3840/5000 (75%)]	Loss: 0.264989

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 743/1000(74%)

Task: 5 Train Epoch: 48 [0/5000 (0%)]	Loss: 0.448132
Task: 5 Train Epoch: 48 [1280/5000 (25%)]	Loss: 0.447521
Task: 5 Train Epoch: 48 [2560/5000 (50%)]	Loss: 0.331645
Task: 5 Train Epoch: 48 [3840/5000 (75%)]	Loss: 0.400455

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 744/1000(74%)

Task: 5 Train Epoch: 49 [0/5000 (0%)]	Loss: 0.505513
Task: 5 Train Epoch: 49 [1280/5000 (25%)]	Loss: 0.540739
Task: 5 Train Epoch: 49 [2560/5000 (50%)]	Loss: 0.361682
Task: 5 Train Epoch: 49 [3840/5000 (75%)]	Loss: 0.297357

Task: 5   Test set: Avg. loss: 0.0010, Accuracy: 739/1000(74%)

Task: 5 Train Epoch: 50 [0/5000 (0%)]	Loss: 0.371975
Task: 5 Train Epoch: 50 [1280/5000 (25%)]	Loss: 0.295401
Task: 5 Train Epoch: 50 [2560/5000 (50%)]	Loss: 0.279186
Task: 5 Train Epoch: 50 [3840/5000 (75%)]	Loss: 0.261487

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 720/1000(72%)

Task: 5 Train Epoch: 51 [0/5000 (0%)]	Loss: 0.817928
Task: 5 Train Epoch: 51 [1280/5000 (25%)]	Loss: 0.592617
Task: 5 Train Epoch: 51 [2560/5000 (50%)]	Loss: 0.399989
Task: 5 Train Epoch: 51 [3840/5000 (75%)]	Loss: 0.364345

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 738/1000(74%)

Task: 5 Train Epoch: 52 [0/5000 (0%)]	Loss: 0.407410
Task: 5 Train Epoch: 52 [1280/5000 (25%)]	Loss: 0.353919
Task: 5 Train Epoch: 52 [2560/5000 (50%)]	Loss: 0.266367
Task: 5 Train Epoch: 52 [3840/5000 (75%)]	Loss: 0.267922

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 744/1000(74%)

Task: 5 Train Epoch: 53 [0/5000 (0%)]	Loss: 0.214627
Task: 5 Train Epoch: 53 [1280/5000 (25%)]	Loss: 0.369804
Task: 5 Train Epoch: 53 [2560/5000 (50%)]	Loss: 0.349615
Task: 5 Train Epoch: 53 [3840/5000 (75%)]	Loss: 0.215989

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 744/1000(74%)

Task: 5 Train Epoch: 54 [0/5000 (0%)]	Loss: 0.298637
Task: 5 Train Epoch: 54 [1280/5000 (25%)]	Loss: 0.437871
Task: 5 Train Epoch: 54 [2560/5000 (50%)]	Loss: 0.308482
Task: 5 Train Epoch: 54 [3840/5000 (75%)]	Loss: 0.303315

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 746/1000(75%)

Task: 5 Train Epoch: 55 [0/5000 (0%)]	Loss: 0.246129
Task: 5 Train Epoch: 55 [1280/5000 (25%)]	Loss: 0.226731
Task: 5 Train Epoch: 55 [2560/5000 (50%)]	Loss: 0.296970
Task: 5 Train Epoch: 55 [3840/5000 (75%)]	Loss: 0.305878

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 726/1000(73%)

Task: 5 Train Epoch: 56 [0/5000 (0%)]	Loss: 0.292941
Task: 5 Train Epoch: 56 [1280/5000 (25%)]	Loss: 0.204200
Task: 5 Train Epoch: 56 [2560/5000 (50%)]	Loss: 0.237783
Task: 5 Train Epoch: 56 [3840/5000 (75%)]	Loss: 0.239350

Task: 5   Test set: Avg. loss: 0.0012, Accuracy: 727/1000(73%)

Task: 5 Train Epoch: 57 [0/5000 (0%)]	Loss: 0.431311
Task: 5 Train Epoch: 57 [1280/5000 (25%)]	Loss: 0.548906
Task: 5 Train Epoch: 57 [2560/5000 (50%)]	Loss: 0.394596
Task: 5 Train Epoch: 57 [3840/5000 (75%)]	Loss: 0.286486

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 729/1000(73%)

Task: 5 Train Epoch: 58 [0/5000 (0%)]	Loss: 0.329681
Task: 5 Train Epoch: 58 [1280/5000 (25%)]	Loss: 0.298429
Task: 5 Train Epoch: 58 [2560/5000 (50%)]	Loss: 0.264600
Task: 5 Train Epoch: 58 [3840/5000 (75%)]	Loss: 0.353804

Task: 5   Test set: Avg. loss: 0.0012, Accuracy: 735/1000(74%)

Task: 5 Train Epoch: 59 [0/5000 (0%)]	Loss: 0.415263
Task: 5 Train Epoch: 59 [1280/5000 (25%)]	Loss: 0.373944
Task: 5 Train Epoch: 59 [2560/5000 (50%)]	Loss: 0.398108
Task: 5 Train Epoch: 59 [3840/5000 (75%)]	Loss: 0.235288

Task: 5   Test set: Avg. loss: 0.0012, Accuracy: 730/1000(73%)

Task: 5 Train Epoch: 60 [0/5000 (0%)]	Loss: 0.481083
Task: 5 Train Epoch: 60 [1280/5000 (25%)]	Loss: 0.266535
Task: 5 Train Epoch: 60 [2560/5000 (50%)]	Loss: 0.223731
Task: 5 Train Epoch: 60 [3840/5000 (75%)]	Loss: 0.140162

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 735/1000(74%)

Task: 5 Train Epoch: 61 [0/5000 (0%)]	Loss: 0.129382
Task: 5 Train Epoch: 61 [1280/5000 (25%)]	Loss: 0.224117
Task: 5 Train Epoch: 61 [2560/5000 (50%)]	Loss: 0.187163
Task: 5 Train Epoch: 61 [3840/5000 (75%)]	Loss: 0.194434

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 737/1000(74%)

Task: 5 Train Epoch: 62 [0/5000 (0%)]	Loss: 0.126498
Task: 5 Train Epoch: 62 [1280/5000 (25%)]	Loss: 0.173168
Task: 5 Train Epoch: 62 [2560/5000 (50%)]	Loss: 0.155310
Task: 5 Train Epoch: 62 [3840/5000 (75%)]	Loss: 0.143309

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 732/1000(73%)

Task: 5 Train Epoch: 63 [0/5000 (0%)]	Loss: 0.140895
Task: 5 Train Epoch: 63 [1280/5000 (25%)]	Loss: 0.114448
Task: 5 Train Epoch: 63 [2560/5000 (50%)]	Loss: 0.176167
Task: 5 Train Epoch: 63 [3840/5000 (75%)]	Loss: 0.110194

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 736/1000(74%)

Task: 5 Train Epoch: 64 [0/5000 (0%)]	Loss: 0.179535
Task: 5 Train Epoch: 64 [1280/5000 (25%)]	Loss: 0.154055
Task: 5 Train Epoch: 64 [2560/5000 (50%)]	Loss: 0.130769
Task: 5 Train Epoch: 64 [3840/5000 (75%)]	Loss: 0.114657

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 739/1000(74%)

Task: 5 Train Epoch: 65 [0/5000 (0%)]	Loss: 0.175166
Task: 5 Train Epoch: 65 [1280/5000 (25%)]	Loss: 0.130785
Task: 5 Train Epoch: 65 [2560/5000 (50%)]	Loss: 0.138271
Task: 5 Train Epoch: 65 [3840/5000 (75%)]	Loss: 0.091721

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 741/1000(74%)

Task: 5 Train Epoch: 66 [0/5000 (0%)]	Loss: 0.130972
Task: 5 Train Epoch: 66 [1280/5000 (25%)]	Loss: 0.123419
Task: 5 Train Epoch: 66 [2560/5000 (50%)]	Loss: 0.259692
Task: 5 Train Epoch: 66 [3840/5000 (75%)]	Loss: 0.116570

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 744/1000(74%)

Task: 5 Train Epoch: 67 [0/5000 (0%)]	Loss: 0.129020
Task: 5 Train Epoch: 67 [1280/5000 (25%)]	Loss: 0.113307
Task: 5 Train Epoch: 67 [2560/5000 (50%)]	Loss: 0.098246
Task: 5 Train Epoch: 67 [3840/5000 (75%)]	Loss: 0.113047

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 739/1000(74%)

Task: 5 Train Epoch: 68 [0/5000 (0%)]	Loss: 0.171132
Task: 5 Train Epoch: 68 [1280/5000 (25%)]	Loss: 0.078980
Task: 5 Train Epoch: 68 [2560/5000 (50%)]	Loss: 0.163200
Task: 5 Train Epoch: 68 [3840/5000 (75%)]	Loss: 0.265239

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 736/1000(74%)

Task: 5 Train Epoch: 69 [0/5000 (0%)]	Loss: 0.171277
Task: 5 Train Epoch: 69 [1280/5000 (25%)]	Loss: 0.115590
Task: 5 Train Epoch: 69 [2560/5000 (50%)]	Loss: 0.168713
Task: 5 Train Epoch: 69 [3840/5000 (75%)]	Loss: 0.113998

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 738/1000(74%)

Task: 5 Train Epoch: 70 [0/5000 (0%)]	Loss: 0.140023
Task: 5 Train Epoch: 70 [1280/5000 (25%)]	Loss: 0.128956
Task: 5 Train Epoch: 70 [2560/5000 (50%)]	Loss: 0.199972
Task: 5 Train Epoch: 70 [3840/5000 (75%)]	Loss: 0.227332

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 737/1000(74%)

Task: 5 Train Epoch: 71 [0/5000 (0%)]	Loss: 0.154577
Task: 5 Train Epoch: 71 [1280/5000 (25%)]	Loss: 0.199553
Task: 5 Train Epoch: 71 [2560/5000 (50%)]	Loss: 0.132561
Task: 5 Train Epoch: 71 [3840/5000 (75%)]	Loss: 0.127097

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 745/1000(74%)

Task: 5 Train Epoch: 72 [0/5000 (0%)]	Loss: 0.092890
Task: 5 Train Epoch: 72 [1280/5000 (25%)]	Loss: 0.162452
Task: 5 Train Epoch: 72 [2560/5000 (50%)]	Loss: 0.194864
Task: 5 Train Epoch: 72 [3840/5000 (75%)]	Loss: 0.227537

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 740/1000(74%)

Task: 5 Train Epoch: 73 [0/5000 (0%)]	Loss: 0.176233
Task: 5 Train Epoch: 73 [1280/5000 (25%)]	Loss: 0.150803
Task: 5 Train Epoch: 73 [2560/5000 (50%)]	Loss: 0.150450
Task: 5 Train Epoch: 73 [3840/5000 (75%)]	Loss: 0.126920

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 738/1000(74%)

Task: 5 Train Epoch: 74 [0/5000 (0%)]	Loss: 0.131766
Task: 5 Train Epoch: 74 [1280/5000 (25%)]	Loss: 0.157887
Task: 5 Train Epoch: 74 [2560/5000 (50%)]	Loss: 0.133371
Task: 5 Train Epoch: 74 [3840/5000 (75%)]	Loss: 0.159078

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 734/1000(73%)

Task: 5 Train Epoch: 75 [0/5000 (0%)]	Loss: 0.136013
Task: 5 Train Epoch: 75 [1280/5000 (25%)]	Loss: 0.119990
Task: 5 Train Epoch: 75 [2560/5000 (50%)]	Loss: 0.123187
Task: 5 Train Epoch: 75 [3840/5000 (75%)]	Loss: 0.213459

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 737/1000(74%)

Task: 5 Train Epoch: 76 [0/5000 (0%)]	Loss: 0.130114
Task: 5 Train Epoch: 76 [1280/5000 (25%)]	Loss: 0.114788
Task: 5 Train Epoch: 76 [2560/5000 (50%)]	Loss: 0.092686
Task: 5 Train Epoch: 76 [3840/5000 (75%)]	Loss: 0.150023

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 741/1000(74%)

Task: 5 Train Epoch: 77 [0/5000 (0%)]	Loss: 0.102340
Task: 5 Train Epoch: 77 [1280/5000 (25%)]	Loss: 0.163192
Task: 5 Train Epoch: 77 [2560/5000 (50%)]	Loss: 0.124457
Task: 5 Train Epoch: 77 [3840/5000 (75%)]	Loss: 0.166937

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 738/1000(74%)

Task: 5 Train Epoch: 78 [0/5000 (0%)]	Loss: 0.197077
Task: 5 Train Epoch: 78 [1280/5000 (25%)]	Loss: 0.181718
Task: 5 Train Epoch: 78 [2560/5000 (50%)]	Loss: 0.141005
Task: 5 Train Epoch: 78 [3840/5000 (75%)]	Loss: 0.217431

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 741/1000(74%)

Task: 5 Train Epoch: 79 [0/5000 (0%)]	Loss: 0.090157
Task: 5 Train Epoch: 79 [1280/5000 (25%)]	Loss: 0.137720
Task: 5 Train Epoch: 79 [2560/5000 (50%)]	Loss: 0.172304
Task: 5 Train Epoch: 79 [3840/5000 (75%)]	Loss: 0.161742

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 743/1000(74%)

Task: 5 Train Epoch: 80 [0/5000 (0%)]	Loss: 0.154473
Task: 5 Train Epoch: 80 [1280/5000 (25%)]	Loss: 0.160353
Task: 5 Train Epoch: 80 [2560/5000 (50%)]	Loss: 0.129325
Task: 5 Train Epoch: 80 [3840/5000 (75%)]	Loss: 0.170540

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 743/1000(74%)

Task: 5 Train Epoch: 81 [0/5000 (0%)]	Loss: 0.128767
Task: 5 Train Epoch: 81 [1280/5000 (25%)]	Loss: 0.105913
Task: 5 Train Epoch: 81 [2560/5000 (50%)]	Loss: 0.123853
Task: 5 Train Epoch: 81 [3840/5000 (75%)]	Loss: 0.129770

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 738/1000(74%)

Task: 5 Train Epoch: 82 [0/5000 (0%)]	Loss: 0.124606
Task: 5 Train Epoch: 82 [1280/5000 (25%)]	Loss: 0.079496
Task: 5 Train Epoch: 82 [2560/5000 (50%)]	Loss: 0.176277
Task: 5 Train Epoch: 82 [3840/5000 (75%)]	Loss: 0.159312

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 741/1000(74%)

Task: 5 Train Epoch: 83 [0/5000 (0%)]	Loss: 0.185730
Task: 5 Train Epoch: 83 [1280/5000 (25%)]	Loss: 0.102436
Task: 5 Train Epoch: 83 [2560/5000 (50%)]	Loss: 0.138616
Task: 5 Train Epoch: 83 [3840/5000 (75%)]	Loss: 0.135025

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 739/1000(74%)

Task: 5 Train Epoch: 84 [0/5000 (0%)]	Loss: 0.188088
Task: 5 Train Epoch: 84 [1280/5000 (25%)]	Loss: 0.106339
Task: 5 Train Epoch: 84 [2560/5000 (50%)]	Loss: 0.092406
Task: 5 Train Epoch: 84 [3840/5000 (75%)]	Loss: 0.122583

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 739/1000(74%)

Task: 5 Train Epoch: 85 [0/5000 (0%)]	Loss: 0.091638
Task: 5 Train Epoch: 85 [1280/5000 (25%)]	Loss: 0.200623
Task: 5 Train Epoch: 85 [2560/5000 (50%)]	Loss: 0.133430
Task: 5 Train Epoch: 85 [3840/5000 (75%)]	Loss: 0.084497

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 742/1000(74%)

Task: 5 Train Epoch: 86 [0/5000 (0%)]	Loss: 0.107366
Task: 5 Train Epoch: 86 [1280/5000 (25%)]	Loss: 0.115234
Task: 5 Train Epoch: 86 [2560/5000 (50%)]	Loss: 0.107711
Task: 5 Train Epoch: 86 [3840/5000 (75%)]	Loss: 0.219885

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 737/1000(74%)

Task: 5 Train Epoch: 87 [0/5000 (0%)]	Loss: 0.173001
Task: 5 Train Epoch: 87 [1280/5000 (25%)]	Loss: 0.168297
Task: 5 Train Epoch: 87 [2560/5000 (50%)]	Loss: 0.084251
Task: 5 Train Epoch: 87 [3840/5000 (75%)]	Loss: 0.086617

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 737/1000(74%)

Task: 5 Train Epoch: 88 [0/5000 (0%)]	Loss: 0.096360
Task: 5 Train Epoch: 88 [1280/5000 (25%)]	Loss: 0.093995
Task: 5 Train Epoch: 88 [2560/5000 (50%)]	Loss: 0.110989
Task: 5 Train Epoch: 88 [3840/5000 (75%)]	Loss: 0.108252

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 742/1000(74%)

Task: 5 Train Epoch: 89 [0/5000 (0%)]	Loss: 0.143125
Task: 5 Train Epoch: 89 [1280/5000 (25%)]	Loss: 0.132993
Task: 5 Train Epoch: 89 [2560/5000 (50%)]	Loss: 0.137297
Task: 5 Train Epoch: 89 [3840/5000 (75%)]	Loss: 0.160558

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 740/1000(74%)

Task: 5 Train Epoch: 90 [0/5000 (0%)]	Loss: 0.139412
Task: 5 Train Epoch: 90 [1280/5000 (25%)]	Loss: 0.114773
Task: 5 Train Epoch: 90 [2560/5000 (50%)]	Loss: 0.133044
Task: 5 Train Epoch: 90 [3840/5000 (75%)]	Loss: 0.120966

Task: 5   Test set: Avg. loss: 0.0011, Accuracy: 742/1000(74%)

Task: 5 Train Epoch: 91 [0/5000 (0%)]	Loss: 0.108513
Task: 5 Train Epoch: 91 [1280/5000 (25%)]	Loss: 0.125088
Task: 5 Train Epoch: 91 [2560/5000 (50%)]	Loss: 0.122035
